video,ds_idx,frame_t,iou,gt_area,pred_area,area_ratio,center_err,w_err,h_err,gt_ar,pred_ar,size_cat,err_type,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2
copperhead_snake,506,2,0.7553,0.047416,0.061216,1.291,0.0406,0.0731,0.0105,3.144,3.445,small,good,0.2393,0.4452,0.6254,0.568,0.2429,0.4341,0.7021,0.5674
copperhead_snake,506,3,0.5692,0.045014,0.05704,1.267,0.039,0.0324,0.0195,3.462,3.198,small,good,0.2344,0.5,0.6291,0.614,0.2462,0.4631,0.6733,0.5967
copperhead_snake,506,4,0.724,0.052751,0.061394,1.164,0.0148,0.0709,-0.0015,3.047,3.626,medium,good,0.2381,0.4693,0.639,0.6009,0.2123,0.4587,0.6841,0.5889
copperhead_snake,507,0,0.8578,0.05693,0.062221,1.093,0.0135,0.0378,0.0005,3.181,3.451,medium,good,0.2479,0.4386,0.6735,0.5724,0.2417,0.4336,0.7051,0.5679
copperhead_snake,507,1,0.7553,0.047416,0.061216,1.291,0.0406,0.0731,0.0105,3.144,3.445,small,good,0.2393,0.4452,0.6254,0.568,0.2429,0.4341,0.7021,0.5674
copperhead_snake,507,2,0.5692,0.045014,0.05704,1.267,0.039,0.0324,0.0195,3.462,3.198,small,good,0.2344,0.5,0.6291,0.614,0.2462,0.4631,0.6733,0.5967
copperhead_snake,507,3,0.724,0.052751,0.061394,1.164,0.0148,0.0709,-0.0015,3.047,3.626,medium,good,0.2381,0.4693,0.639,0.6009,0.2123,0.4587,0.6841,0.5889
copperhead_snake,507,4,0.7815,0.048812,0.05925,1.214,0.0184,0.0273,0.0161,3.754,3.499,small,good,0.2418,0.4803,0.6698,0.5943,0.2429,0.4612,0.6982,0.5913
copperhead_snake,508,0,0.7553,0.047416,0.061216,1.291,0.0406,0.0731,0.0105,3.144,3.445,small,good,0.2393,0.4452,0.6254,0.568,0.2429,0.4341,0.7021,0.5674
copperhead_snake,508,1,0.5692,0.045014,0.05704,1.267,0.039,0.0324,0.0195,3.462,3.198,small,good,0.2344,0.5,0.6291,0.614,0.2462,0.4631,0.6733,0.5967
copperhead_snake,508,2,0.724,0.052751,0.061394,1.164,0.0148,0.0709,-0.0015,3.047,3.626,medium,good,0.2381,0.4693,0.639,0.6009,0.2123,0.4587,0.6841,0.5889
copperhead_snake,508,3,0.7815,0.048812,0.05925,1.214,0.0184,0.0273,0.0161,3.754,3.499,small,good,0.2418,0.4803,0.6698,0.5943,0.2429,0.4612,0.6982,0.5913
copperhead_snake,508,4,0.7268,0.054601,0.061137,1.12,0.0213,0.0311,0.0056,3.375,3.466,medium,good,0.2381,0.4759,0.6674,0.6031,0.236,0.4565,0.6963,0.5894
copperhead_snake,509,0,0.5692,0.045014,0.05704,1.267,0.039,0.0324,0.0195,3.462,3.198,small,good,0.2344,0.5,0.6291,0.614,0.2462,0.4631,0.6733,0.5967
copperhead_snake,509,1,0.724,0.052751,0.061394,1.164,0.0148,0.0709,-0.0015,3.047,3.626,medium,good,0.2381,0.4693,0.639,0.6009,0.2123,0.4587,0.6841,0.5889
copperhead_snake,509,2,0.7815,0.048812,0.05925,1.214,0.0184,0.0273,0.0161,3.754,3.499,small,good,0.2418,0.4803,0.6698,0.5943,0.2429,0.4612,0.6982,0.5913
copperhead_snake,509,3,0.7268,0.054601,0.061137,1.12,0.0213,0.0311,0.0056,3.375,3.466,medium,good,0.2381,0.4759,0.6674,0.6031,0.236,0.4565,0.6963,0.5894
copperhead_snake,509,4,0.8091,0.059205,0.062171,1.05,0.0242,0.0226,-0.0002,3.203,3.374,medium,good,0.2393,0.4627,0.6748,0.5987,0.251,0.4551,0.709,0.5908
copperhead_snake,510,0,0.724,0.052751,0.061394,1.164,0.0148,0.0709,-0.0015,3.047,3.626,medium,good,0.2381,0.4693,0.639,0.6009,0.2123,0.4587,0.6841,0.5889
copperhead_snake,510,1,0.7815,0.048812,0.05925,1.214,0.0184,0.0273,0.0161,3.754,3.499,small,good,0.2418,0.4803,0.6698,0.5943,0.2429,0.4612,0.6982,0.5913
copperhead_snake,510,2,0.7268,0.054601,0.061137,1.12,0.0213,0.0311,0.0056,3.375,3.466,medium,good,0.2381,0.4759,0.6674,0.6031,0.236,0.4565,0.6963,0.5894
copperhead_snake,510,3,0.8091,0.059205,0.062171,1.05,0.0242,0.0226,-0.0002,3.203,3.374,medium,good,0.2393,0.4627,0.6748,0.5987,0.251,0.4551,0.709,0.5908
copperhead_snake,510,4,0.73,0.054585,0.06088,1.115,0.0293,0.0143,0.01,3.493,3.34,medium,good,0.2405,0.4737,0.6772,0.5987,0.2595,0.4553,0.7104,0.5903
copperhead_snake,511,0,0.7815,0.048812,0.05925,1.214,0.0184,0.0273,0.0161,3.754,3.499,small,good,0.2418,0.4803,0.6698,0.5943,0.2429,0.4612,0.6982,0.5913
copperhead_snake,511,1,0.7268,0.054601,0.061137,1.12,0.0213,0.0311,0.0056,3.375,3.466,medium,good,0.2381,0.4759,0.6674,0.6031,0.236,0.4565,0.6963,0.5894
copperhead_snake,511,2,0.8091,0.059205,0.062171,1.05,0.0242,0.0226,-0.0002,3.203,3.374,medium,good,0.2393,0.4627,0.6748,0.5987,0.251,0.4551,0.709,0.5908
copperhead_snake,511,3,0.73,0.054585,0.06088,1.115,0.0293,0.0143,0.01,3.493,3.34,medium,good,0.2405,0.4737,0.6772,0.5987,0.2595,0.4553,0.7104,0.5903
copperhead_snake,511,4,0.7935,0.054444,0.059707,1.097,0.0204,0.0158,0.0073,3.365,3.299,medium,good,0.2455,0.4671,0.6735,0.5943,0.2554,0.4534,0.6992,0.5879
copperhead_snake,512,0,0.7268,0.054601,0.061137,1.12,0.0213,0.0311,0.0056,3.375,3.466,medium,good,0.2381,0.4759,0.6674,0.6031,0.236,0.4565,0.6963,0.5894
copperhead_snake,512,1,0.8091,0.059205,0.062171,1.05,0.0242,0.0226,-0.0002,3.203,3.374,medium,good,0.2393,0.4627,0.6748,0.5987,0.251,0.4551,0.709,0.5908
copperhead_snake,512,2,0.73,0.054585,0.06088,1.115,0.0293,0.0143,0.01,3.493,3.34,medium,good,0.2405,0.4737,0.6772,0.5987,0.2595,0.4553,0.7104,0.5903
copperhead_snake,512,3,0.7935,0.054444,0.059707,1.097,0.0204,0.0158,0.0073,3.365,3.299,medium,good,0.2455,0.4671,0.6735,0.5943,0.2554,0.4534,0.6992,0.5879
copperhead_snake,512,4,0.7907,0.051182,0.060362,1.179,0.0296,0.0268,0.0132,3.518,3.372,medium,good,0.2467,0.4649,0.6711,0.5855,0.2627,0.4546,0.7139,0.5884
copperhead_snake,513,0,0.8091,0.059205,0.062171,1.05,0.0242,0.0226,-0.0002,3.203,3.374,medium,good,0.2393,0.4627,0.6748,0.5987,0.251,0.4551,0.709,0.5908
copperhead_snake,513,1,0.73,0.054585,0.06088,1.115,0.0293,0.0143,0.01,3.493,3.34,medium,good,0.2405,0.4737,0.6772,0.5987,0.2595,0.4553,0.7104,0.5903
copperhead_snake,513,2,0.7935,0.054444,0.059707,1.097,0.0204,0.0158,0.0073,3.365,3.299,medium,good,0.2455,0.4671,0.6735,0.5943,0.2554,0.4534,0.6992,0.5879
copperhead_snake,513,3,0.7907,0.051182,0.060362,1.179,0.0296,0.0268,0.0132,3.518,3.372,medium,good,0.2467,0.4649,0.6711,0.5855,0.2627,0.4546,0.7139,0.5884
copperhead_snake,513,4,0.7622,0.049607,0.059881,1.207,0.033,0.0266,0.0159,3.672,3.433,small,good,0.2504,0.4693,0.6772,0.5855,0.2698,0.4568,0.7231,0.5889
copperhead_snake,514,0,0.73,0.054585,0.06088,1.115,0.0293,0.0143,0.01,3.493,3.34,medium,good,0.2405,0.4737,0.6772,0.5987,0.2595,0.4553,0.7104,0.5903
copperhead_snake,514,1,0.7935,0.054444,0.059707,1.097,0.0204,0.0158,0.0073,3.365,3.299,medium,good,0.2455,0.4671,0.6735,0.5943,0.2554,0.4534,0.6992,0.5879
copperhead_snake,514,2,0.7907,0.051182,0.060362,1.179,0.0296,0.0268,0.0132,3.518,3.372,medium,good,0.2467,0.4649,0.6711,0.5855,0.2627,0.4546,0.7139,0.5884
copperhead_snake,514,3,0.7622,0.049607,0.059881,1.207,0.033,0.0266,0.0159,3.672,3.433,small,good,0.2504,0.4693,0.6772,0.5855,0.2698,0.4568,0.7231,0.5889
copperhead_snake,514,4,0.7554,0.051479,0.062114,1.207,0.0277,0.0461,0.0107,3.539,3.6,medium,good,0.2566,0.4781,0.6834,0.5987,0.259,0.4619,0.7319,0.5933
copperhead_snake,515,0,0.7935,0.054444,0.059707,1.097,0.0204,0.0158,0.0073,3.365,3.299,medium,good,0.2455,0.4671,0.6735,0.5943,0.2554,0.4534,0.6992,0.5879
copperhead_snake,515,1,0.7907,0.051182,0.060362,1.179,0.0296,0.0268,0.0132,3.518,3.372,medium,good,0.2467,0.4649,0.6711,0.5855,0.2627,0.4546,0.7139,0.5884
copperhead_snake,515,2,0.7622,0.049607,0.059881,1.207,0.033,0.0266,0.0159,3.672,3.433,small,good,0.2504,0.4693,0.6772,0.5855,0.2698,0.4568,0.7231,0.5889
copperhead_snake,515,3,0.7554,0.051479,0.062114,1.207,0.0277,0.0461,0.0107,3.539,3.6,medium,good,0.2566,0.4781,0.6834,0.5987,0.259,0.4619,0.7319,0.5933
copperhead_snake,515,4,0.705,0.053814,0.062565,1.163,0.0251,0.0485,0.0056,3.444,3.667,medium,good,0.2652,0.4825,0.6957,0.6075,0.2603,0.4636,0.7393,0.5942
copperhead_snake,516,0,0.7907,0.051182,0.060362,1.179,0.0296,0.0268,0.0132,3.518,3.372,medium,good,0.2467,0.4649,0.6711,0.5855,0.2627,0.4546,0.7139,0.5884
copperhead_snake,516,1,0.7622,0.049607,0.059881,1.207,0.033,0.0266,0.0159,3.672,3.433,small,good,0.2504,0.4693,0.6772,0.5855,0.2698,0.4568,0.7231,0.5889
copperhead_snake,516,2,0.7554,0.051479,0.062114,1.207,0.0277,0.0461,0.0107,3.539,3.6,medium,good,0.2566,0.4781,0.6834,0.5987,0.259,0.4619,0.7319,0.5933
copperhead_snake,516,3,0.705,0.053814,0.062565,1.163,0.0251,0.0485,0.0056,3.444,3.667,medium,good,0.2652,0.4825,0.6957,0.6075,0.2603,0.4636,0.7393,0.5942
copperhead_snake,516,4,0.7031,0.048747,0.057478,1.179,0.0298,0.0449,0.0076,3.608,3.751,small,good,0.2738,0.4868,0.6933,0.6031,0.2773,0.4685,0.7417,0.5923
copperhead_snake,517,0,0.7622,0.049607,0.059881,1.207,0.033,0.0266,0.0159,3.672,3.433,small,good,0.2504,0.4693,0.6772,0.5855,0.2698,0.4568,0.7231,0.5889
copperhead_snake,517,1,0.7554,0.051479,0.062114,1.207,0.0277,0.0461,0.0107,3.539,3.6,medium,good,0.2566,0.4781,0.6834,0.5987,0.259,0.4619,0.7319,0.5933
copperhead_snake,517,2,0.705,0.053814,0.062565,1.163,0.0251,0.0485,0.0056,3.444,3.667,medium,good,0.2652,0.4825,0.6957,0.6075,0.2603,0.4636,0.7393,0.5942
copperhead_snake,517,3,0.7031,0.048747,0.057478,1.179,0.0298,0.0449,0.0076,3.608,3.751,small,good,0.2738,0.4868,0.6933,0.6031,0.2773,0.4685,0.7417,0.5923
copperhead_snake,517,4,0.7282,0.052264,0.055876,1.069,0.0326,0.0359,-0.0017,3.465,3.81,medium,good,0.2751,0.4825,0.7007,0.6053,0.2876,0.4717,0.749,0.5928
copperhead_snake,518,0,0.7554,0.051479,0.062114,1.207,0.0277,0.0461,0.0107,3.539,3.6,medium,good,0.2566,0.4781,0.6834,0.5987,0.259,0.4619,0.7319,0.5933
copperhead_snake,518,1,0.705,0.053814,0.062565,1.163,0.0251,0.0485,0.0056,3.444,3.667,medium,good,0.2652,0.4825,0.6957,0.6075,0.2603,0.4636,0.7393,0.5942
copperhead_snake,518,2,0.7031,0.048747,0.057478,1.179,0.0298,0.0449,0.0076,3.608,3.751,small,good,0.2738,0.4868,0.6933,0.6031,0.2773,0.4685,0.7417,0.5923
copperhead_snake,518,3,0.7269,0.052264,0.055988,1.071,0.0326,0.0359,-0.0015,3.465,3.803,medium,good,0.2751,0.4825,0.7007,0.6053,0.2876,0.4714,0.749,0.5928
copperhead_snake,518,4,0.7793,0.049667,0.060609,1.22,0.034,0.0562,0.009,3.542,3.732,small,good,0.2812,0.4781,0.7007,0.5965,0.2866,0.4673,0.7622,0.5947
copperhead_snake,519,0,0.705,0.053814,0.062565,1.163,0.0251,0.0485,0.0056,3.444,3.667,medium,good,0.2652,0.4825,0.6957,0.6075,0.2603,0.4636,0.7393,0.5942
copperhead_snake,519,1,0.7031,0.048747,0.057478,1.179,0.0298,0.0449,0.0076,3.608,3.751,small,good,0.2738,0.4868,0.6933,0.6031,0.2773,0.4685,0.7417,0.5923
copperhead_snake,519,2,0.7269,0.052264,0.055988,1.071,0.0326,0.0359,-0.0015,3.465,3.803,medium,good,0.2751,0.4825,0.7007,0.6053,0.2876,0.4714,0.749,0.5928
copperhead_snake,519,3,0.7785,0.049667,0.060672,1.222,0.0343,0.0567,0.009,3.542,3.736,small,good,0.2812,0.4781,0.7007,0.5965,0.2866,0.4673,0.7627,0.5947
copperhead_snake,519,4,0.7093,0.047314,0.054348,1.149,0.0371,0.0477,0.0029,3.252,3.561,small,good,0.2985,0.4825,0.6908,0.6031,0.3101,0.4697,0.75,0.5933
copperhead_snake,520,0,0.7031,0.048747,0.057478,1.179,0.0298,0.0449,0.0076,3.608,3.751,small,good,0.2738,0.4868,0.6933,0.6031,0.2773,0.4685,0.7417,0.5923
copperhead_snake,520,1,0.7269,0.052264,0.055988,1.071,0.0326,0.0359,-0.0015,3.465,3.803,medium,good,0.2751,0.4825,0.7007,0.6053,0.2876,0.4714,0.749,0.5928
copperhead_snake,520,2,0.7785,0.049667,0.060672,1.222,0.0343,0.0567,0.009,3.542,3.736,small,good,0.2812,0.4781,0.7007,0.5965,0.2866,0.4673,0.7627,0.5947
copperhead_snake,520,3,0.7093,0.047314,0.054348,1.149,0.0371,0.0477,0.0029,3.252,3.561,small,good,0.2985,0.4825,0.6908,0.6031,0.3101,0.4697,0.75,0.5933
copperhead_snake,520,4,0.7162,0.047768,0.052505,1.099,0.0249,0.041,-0.0003,3.406,3.76,small,good,0.3084,0.489,0.7118,0.6075,0.3081,0.4746,0.7524,0.5928
copperhead_snake,521,0,0.7269,0.052264,0.055988,1.071,0.0326,0.0359,-0.0015,3.465,3.803,medium,good,0.2751,0.4825,0.7007,0.6053,0.2876,0.4714,0.749,0.5928
copperhead_snake,521,1,0.7785,0.049667,0.060672,1.222,0.0343,0.0567,0.009,3.542,3.736,small,good,0.2812,0.4781,0.7007,0.5965,0.2866,0.4673,0.7627,0.5947
copperhead_snake,521,2,0.7093,0.047314,0.054348,1.149,0.0371,0.0477,0.0029,3.252,3.561,small,good,0.2985,0.4825,0.6908,0.6031,0.3101,0.4697,0.75,0.5933
copperhead_snake,521,3,0.7155,0.047768,0.052562,1.1,0.0251,0.0415,-0.0003,3.406,3.764,small,good,0.3084,0.489,0.7118,0.6075,0.3081,0.4746,0.7529,0.5928
copperhead_snake,521,4,0.5798,0.040826,0.053963,1.322,0.0394,0.0666,0.0134,3.536,3.695,small,good,0.3133,0.5066,0.6933,0.614,0.3123,0.4773,0.7588,0.5981
copperhead_snake,522,0,0.7785,0.049667,0.060672,1.222,0.0343,0.0567,0.009,3.542,3.736,small,good,0.2812,0.4781,0.7007,0.5965,0.2866,0.4673,0.7627,0.5947
copperhead_snake,522,1,0.7093,0.047314,0.054348,1.149,0.0371,0.0477,0.0029,3.252,3.561,small,good,0.2985,0.4825,0.6908,0.6031,0.3101,0.4697,0.75,0.5933
copperhead_snake,522,2,0.7155,0.047768,0.052562,1.1,0.0251,0.0415,-0.0003,3.406,3.764,small,good,0.3084,0.489,0.7118,0.6075,0.3081,0.4746,0.7529,0.5928
copperhead_snake,522,3,0.5798,0.040826,0.053963,1.322,0.0394,0.0666,0.0134,3.536,3.695,small,good,0.3133,0.5066,0.6933,0.614,0.3123,0.4773,0.7588,0.5981
copperhead_snake,522,4,0.6053,0.043182,0.050085,1.16,0.0296,0.0138,0.0134,3.452,3.193,small,good,0.317,0.5197,0.7031,0.6316,0.3252,0.4875,0.7251,0.6128
copperhead_snake,523,0,0.7093,0.047314,0.054348,1.149,0.0371,0.0477,0.0029,3.252,3.561,small,good,0.2985,0.4825,0.6908,0.6031,0.3101,0.4697,0.75,0.5933
copperhead_snake,523,1,0.7155,0.047768,0.052562,1.1,0.0251,0.0415,-0.0003,3.406,3.764,small,good,0.3084,0.489,0.7118,0.6075,0.3081,0.4746,0.7529,0.5928
copperhead_snake,523,2,0.5798,0.040826,0.053963,1.322,0.0394,0.0666,0.0134,3.536,3.695,small,good,0.3133,0.5066,0.6933,0.614,0.3123,0.4773,0.7588,0.5981
copperhead_snake,523,3,0.6053,0.043182,0.050085,1.16,0.0296,0.0138,0.0134,3.452,3.193,small,good,0.317,0.5197,0.7031,0.6316,0.3252,0.4875,0.7251,0.6128
copperhead_snake,523,4,0.6303,0.049688,0.055488,1.117,0.0381,0.03,0.0049,3.295,3.403,small,good,0.3269,0.5132,0.7315,0.636,0.3442,0.4905,0.7788,0.6182
copperhead_snake,524,0,0.7155,0.047768,0.052562,1.1,0.0251,0.0415,-0.0003,3.406,3.764,small,good,0.3084,0.489,0.7118,0.6075,0.3081,0.4746,0.7529,0.5928
copperhead_snake,524,1,0.5798,0.040826,0.053963,1.322,0.0394,0.0666,0.0134,3.536,3.695,small,good,0.3133,0.5066,0.6933,0.614,0.3123,0.4773,0.7588,0.5981
copperhead_snake,524,2,0.6053,0.043182,0.050085,1.16,0.0296,0.0138,0.0134,3.452,3.193,small,good,0.317,0.5197,0.7031,0.6316,0.3252,0.4875,0.7251,0.6128
copperhead_snake,524,3,0.6303,0.049688,0.055488,1.117,0.0381,0.03,0.0049,3.295,3.403,small,good,0.3269,0.5132,0.7315,0.636,0.3442,0.4905,0.7788,0.6182
copperhead_snake,524,4,0.6285,0.045162,0.055681,1.233,0.0242,0.045,0.0122,3.343,3.376,small,good,0.3331,0.5307,0.7216,0.6469,0.3203,0.5024,0.7539,0.6309
copperhead_snake,525,0,0.5798,0.040826,0.053963,1.322,0.0394,0.0666,0.0134,3.536,3.695,small,good,0.3133,0.5066,0.6933,0.614,0.3123,0.4773,0.7588,0.5981
copperhead_snake,525,1,0.6053,0.043182,0.050085,1.16,0.0296,0.0138,0.0134,3.452,3.193,small,good,0.317,0.5197,0.7031,0.6316,0.3252,0.4875,0.7251,0.6128
copperhead_snake,525,2,0.6303,0.049688,0.055488,1.117,0.0381,0.03,0.0049,3.295,3.403,small,good,0.3269,0.5132,0.7315,0.636,0.3442,0.4905,0.7788,0.6182
copperhead_snake,525,3,0.6285,0.045162,0.055681,1.233,0.0242,0.045,0.0122,3.343,3.376,small,good,0.3331,0.5307,0.7216,0.6469,0.3203,0.5024,0.7539,0.6309
copperhead_snake,525,4,0.7049,0.048801,0.056827,1.164,0.0197,0.0388,0.0076,3.355,3.459,small,good,0.322,0.5175,0.7266,0.6382,0.3135,0.4973,0.7568,0.6255
copperhead_snake,526,0,0.6053,0.043182,0.050085,1.16,0.0296,0.0138,0.0134,3.452,3.193,small,good,0.317,0.5197,0.7031,0.6316,0.3252,0.4875,0.7251,0.6128
copperhead_snake,526,1,0.6303,0.049688,0.055488,1.117,0.0381,0.03,0.0049,3.295,3.403,small,good,0.3269,0.5132,0.7315,0.636,0.3442,0.4905,0.7788,0.6182
copperhead_snake,526,2,0.6285,0.045162,0.055681,1.233,0.0242,0.045,0.0122,3.343,3.376,small,good,0.3331,0.5307,0.7216,0.6469,0.3203,0.5024,0.7539,0.6309
copperhead_snake,526,3,0.7049,0.048801,0.056827,1.164,0.0197,0.0388,0.0076,3.355,3.459,small,good,0.322,0.5175,0.7266,0.6382,0.3135,0.4973,0.7568,0.6255
copperhead_snake,526,4,0.6436,0.053021,0.056718,1.07,0.0265,0.0167,0.0037,3.516,3.546,medium,good,0.3035,0.5175,0.7352,0.6404,0.304,0.4907,0.7524,0.6172
copperhead_snake,527,0,0.6303,0.049688,0.055488,1.117,0.0381,0.03,0.0049,3.295,3.403,small,good,0.3269,0.5132,0.7315,0.636,0.3442,0.4905,0.7788,0.6182
copperhead_snake,527,1,0.6285,0.045162,0.055681,1.233,0.0242,0.045,0.0122,3.343,3.376,small,good,0.3331,0.5307,0.7216,0.6469,0.3203,0.5024,0.7539,0.6309
copperhead_snake,527,2,0.7049,0.048801,0.056827,1.164,0.0197,0.0388,0.0076,3.355,3.459,small,good,0.322,0.5175,0.7266,0.6382,0.3135,0.4973,0.7568,0.6255
copperhead_snake,527,3,0.6436,0.053021,0.056718,1.07,0.0265,0.0167,0.0037,3.516,3.546,medium,good,0.3035,0.5175,0.7352,0.6404,0.304,0.4907,0.7524,0.6172
copperhead_snake,527,4,0.5471,0.047686,0.060616,1.271,0.0321,0.0476,0.0161,3.667,3.58,small,good,0.3072,0.5197,0.7253,0.6338,0.2935,0.4812,0.7593,0.6113
copperhead_snake,528,0,0.6285,0.045162,0.055681,1.233,0.0242,0.045,0.0122,3.343,3.376,small,good,0.3331,0.5307,0.7216,0.6469,0.3203,0.5024,0.7539,0.6309
copperhead_snake,528,1,0.7049,0.048801,0.056827,1.164,0.0197,0.0388,0.0076,3.355,3.459,small,good,0.322,0.5175,0.7266,0.6382,0.3135,0.4973,0.7568,0.6255
copperhead_snake,528,2,0.6436,0.053021,0.056718,1.07,0.0265,0.0167,0.0037,3.516,3.546,medium,good,0.3035,0.5175,0.7352,0.6404,0.304,0.4907,0.7524,0.6172
copperhead_snake,528,3,0.5471,0.047686,0.060616,1.271,0.0321,0.0476,0.0161,3.667,3.58,small,good,0.3072,0.5197,0.7253,0.6338,0.2935,0.4812,0.7593,0.6113
copperhead_snake,528,4,0.575,0.042906,0.055106,1.284,0.0306,0.0439,0.0171,3.43,3.316,small,good,0.301,0.5044,0.6846,0.6162,0.2932,0.4688,0.7207,0.5977
snow_leopard_3,5379,0,0.7285,0.096411,0.111869,1.16,0.044,0.04,0.0087,1.0,1.099,medium,good,0.1353,0.3945,0.4459,0.705,0.1582,0.3806,0.5088,0.6997
snow_leopard_3,5379,1,0.6561,0.085938,0.112961,1.314,0.0468,0.04,0.0455,1.128,1.093,medium,good,0.1423,0.4032,0.4537,0.6793,0.1682,0.3713,0.5195,0.6929
snow_leopard_3,5379,2,0.7221,0.086766,0.101236,1.167,0.0364,0.0162,0.0306,1.095,1.04,medium,good,0.1522,0.3924,0.4605,0.6739,0.1804,0.374,0.5049,0.686
snow_leopard_3,5379,3,0.7297,0.082982,0.097989,1.181,0.0292,0.0106,0.039,1.078,0.979,medium,good,0.1713,0.3802,0.4704,0.6576,0.1952,0.3599,0.5049,0.6763
snow_leopard_3,5379,4,0.8707,0.078794,0.090494,1.148,0.0036,0.0224,0.0179,1.034,1.047,medium,good,0.1994,0.387,0.4849,0.6631,0.1887,0.3745,0.4966,0.6685
snow_leopard_3,5380,0,0.6561,0.085938,0.112961,1.314,0.0468,0.04,0.0455,1.128,1.093,medium,good,0.1423,0.4032,0.4537,0.6793,0.1682,0.3713,0.5195,0.6929
snow_leopard_3,5380,1,0.7221,0.086766,0.101236,1.167,0.0364,0.0162,0.0306,1.095,1.04,medium,good,0.1522,0.3924,0.4605,0.6739,0.1804,0.374,0.5049,0.686
snow_leopard_3,5380,2,0.7297,0.082982,0.097989,1.181,0.0292,0.0106,0.039,1.078,0.979,medium,good,0.1713,0.3802,0.4704,0.6576,0.1952,0.3599,0.5049,0.6763
snow_leopard_3,5380,3,0.8707,0.078794,0.090494,1.148,0.0036,0.0224,0.0179,1.034,1.047,medium,good,0.1994,0.387,0.4849,0.6631,0.1887,0.3745,0.4966,0.6685
snow_leopard_3,5380,4,0.7527,0.084072,0.104858,1.247,0.0232,0.0435,0.0233,0.883,0.953,medium,good,0.2245,0.3775,0.497,0.6861,0.1967,0.3435,0.5127,0.6753
snow_leopard_3,5381,0,0.7221,0.086766,0.101236,1.167,0.0364,0.0162,0.0306,1.095,1.04,medium,good,0.1522,0.3924,0.4605,0.6739,0.1804,0.374,0.5049,0.686
snow_leopard_3,5381,1,0.7297,0.082982,0.097989,1.181,0.0292,0.0106,0.039,1.078,0.979,medium,good,0.1713,0.3802,0.4704,0.6576,0.1952,0.3599,0.5049,0.6763
snow_leopard_3,5381,2,0.8707,0.078794,0.090494,1.148,0.0036,0.0224,0.0179,1.034,1.047,medium,good,0.1994,0.387,0.4849,0.6631,0.1887,0.3745,0.4966,0.6685
snow_leopard_3,5381,3,0.7527,0.084072,0.104858,1.247,0.0232,0.0435,0.0233,0.883,0.953,medium,good,0.2245,0.3775,0.497,0.6861,0.1967,0.3435,0.5127,0.6753
snow_leopard_3,5381,4,0.8478,0.08739,0.102048,1.168,0.0195,0.0173,0.0316,0.836,0.81,medium,good,0.239,0.3654,0.5092,0.6888,0.2218,0.332,0.5093,0.687
snow_leopard_3,5382,0,0.7297,0.082982,0.097989,1.181,0.0292,0.0106,0.039,1.078,0.979,medium,good,0.1713,0.3802,0.4704,0.6576,0.1952,0.3599,0.5049,0.6763
snow_leopard_3,5382,1,0.8707,0.078794,0.090494,1.148,0.0036,0.0224,0.0179,1.034,1.047,medium,good,0.1994,0.387,0.4849,0.6631,0.1887,0.3745,0.4966,0.6685
snow_leopard_3,5382,2,0.7527,0.084072,0.104858,1.247,0.0232,0.0435,0.0233,0.883,0.953,medium,good,0.2245,0.3775,0.497,0.6861,0.1967,0.3435,0.5127,0.6753
snow_leopard_3,5382,3,0.8478,0.08739,0.102048,1.168,0.0195,0.0173,0.0316,0.836,0.81,medium,good,0.239,0.3654,0.5092,0.6888,0.2218,0.332,0.5093,0.687
snow_leopard_3,5382,4,0.8532,0.099121,0.113193,1.142,0.0112,0.0304,0.011,0.813,0.873,medium,good,0.2306,0.3437,0.5145,0.6928,0.2111,0.3279,0.5254,0.688
snow_leopard_3,5383,0,0.8707,0.078794,0.090494,1.148,0.0036,0.0224,0.0179,1.034,1.047,medium,good,0.1994,0.387,0.4849,0.6631,0.1887,0.3745,0.4966,0.6685
snow_leopard_3,5383,1,0.7527,0.084072,0.104858,1.247,0.0232,0.0435,0.0233,0.883,0.953,medium,good,0.2245,0.3775,0.497,0.6861,0.1967,0.3435,0.5127,0.6753
snow_leopard_3,5383,2,0.8478,0.08739,0.102048,1.168,0.0195,0.0173,0.0316,0.836,0.81,medium,good,0.239,0.3654,0.5092,0.6888,0.2218,0.332,0.5093,0.687
snow_leopard_3,5383,3,0.8532,0.099121,0.113193,1.142,0.0112,0.0304,0.011,0.813,0.873,medium,good,0.2306,0.3437,0.5145,0.6928,0.2111,0.3279,0.5254,0.688
snow_leopard_3,5383,4,0.8921,0.092559,0.10002,1.081,0.0115,0.0081,0.0164,0.885,0.866,medium,good,0.2329,0.318,0.5191,0.6414,0.2194,0.3032,0.5137,0.6431
snow_leopard_3,5384,0,0.7527,0.084072,0.104858,1.247,0.0232,0.0435,0.0233,0.883,0.953,medium,good,0.2245,0.3775,0.497,0.6861,0.1967,0.3435,0.5127,0.6753
snow_leopard_3,5384,1,0.8478,0.08739,0.102048,1.168,0.0195,0.0173,0.0316,0.836,0.81,medium,good,0.239,0.3654,0.5092,0.6888,0.2218,0.332,0.5093,0.687
snow_leopard_3,5384,2,0.8532,0.099121,0.113193,1.142,0.0112,0.0304,0.011,0.813,0.873,medium,good,0.2306,0.3437,0.5145,0.6928,0.2111,0.3279,0.5254,0.688
