video,ds_idx,frame_t,iou,gt_area,pred_area,area_ratio,center_err,w_err,h_err,gt_ar,pred_ar,size_cat,err_type,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2
copperhead_snake,451,1,0.3022,0.105026,0.078869,0.751,0.138,0.0319,-0.0735,1.762,2.708,medium,scale_mismatch,0.3981,0.2968,0.8283,0.5409,0.2693,0.4128,0.7314,0.5835
copperhead_snake,451,2,0.3703,0.090668,0.070474,0.777,0.112,0.0202,-0.0552,1.982,2.798,medium,scale_mismatch,0.3937,0.3359,0.8176,0.5498,0.2874,0.4209,0.7314,0.5796
copperhead_snake,451,3,0.4282,0.087608,0.0673,0.768,0.0911,0.0121,-0.0509,2.156,2.966,medium,scale_mismatch,0.3773,0.3527,0.8119,0.5543,0.2939,0.4265,0.7407,0.5771
copperhead_snake,451,4,0.5628,0.083588,0.061243,0.733,0.0554,0.0147,-0.0557,2.28,3.324,medium,good,0.3672,0.3751,0.8038,0.5666,0.3154,0.436,0.7666,0.5718
copperhead_snake,452,0,0.3022,0.105026,0.078869,0.751,0.138,0.0319,-0.0735,1.762,2.708,medium,scale_mismatch,0.3981,0.2968,0.8283,0.5409,0.2693,0.4128,0.7314,0.5835
copperhead_snake,452,1,0.3703,0.090668,0.070474,0.777,0.112,0.0202,-0.0552,1.982,2.798,medium,scale_mismatch,0.3937,0.3359,0.8176,0.5498,0.2874,0.4209,0.7314,0.5796
copperhead_snake,452,2,0.4282,0.087608,0.0673,0.768,0.0911,0.0121,-0.0509,2.156,2.966,medium,scale_mismatch,0.3773,0.3527,0.8119,0.5543,0.2939,0.4265,0.7407,0.5771
copperhead_snake,452,3,0.5628,0.083588,0.061243,0.733,0.0554,0.0147,-0.0557,2.28,3.324,medium,good,0.3672,0.3751,0.8038,0.5666,0.3154,0.436,0.7666,0.5718
copperhead_snake,452,4,0.5892,0.082314,0.069398,0.843,0.0684,0.0098,-0.0326,2.382,2.952,medium,good,0.3609,0.3852,0.8038,0.5711,0.2915,0.4243,0.7441,0.5776
copperhead_snake,453,0,0.3703,0.090668,0.070474,0.777,0.112,0.0202,-0.0552,1.982,2.798,medium,scale_mismatch,0.3937,0.3359,0.8176,0.5498,0.2874,0.4209,0.7314,0.5796
copperhead_snake,453,1,0.4282,0.087608,0.0673,0.768,0.0911,0.0121,-0.0509,2.156,2.966,medium,scale_mismatch,0.3773,0.3527,0.8119,0.5543,0.2939,0.4265,0.7407,0.5771
copperhead_snake,453,2,0.5628,0.083588,0.061243,0.733,0.0554,0.0147,-0.0557,2.28,3.324,medium,good,0.3672,0.3751,0.8038,0.5666,0.3154,0.436,0.7666,0.5718
copperhead_snake,453,3,0.5892,0.082314,0.069398,0.843,0.0684,0.0098,-0.0326,2.382,2.952,medium,good,0.3609,0.3852,0.8038,0.5711,0.2915,0.4243,0.7441,0.5776
copperhead_snake,453,4,0.7733,0.076524,0.069769,0.912,0.0284,0.0264,-0.0247,2.476,3.055,medium,good,0.3572,0.3975,0.7924,0.5733,0.3176,0.4207,0.7793,0.5718
copperhead_snake,454,0,0.4312,0.087608,0.067586,0.771,0.0909,0.0104,-0.0497,2.156,2.931,medium,scale_mismatch,0.3773,0.3527,0.8119,0.5543,0.2947,0.4253,0.7397,0.5771
copperhead_snake,454,1,0.5628,0.083588,0.061243,0.733,0.0554,0.0147,-0.0557,2.28,3.324,medium,good,0.3672,0.3751,0.8038,0.5666,0.3154,0.436,0.7666,0.5718
copperhead_snake,454,2,0.5892,0.082314,0.069398,0.843,0.0684,0.0098,-0.0326,2.382,2.952,medium,good,0.3609,0.3852,0.8038,0.5711,0.2915,0.4243,0.7441,0.5776
copperhead_snake,454,3,0.7733,0.076524,0.069769,0.912,0.0284,0.0264,-0.0247,2.476,3.055,medium,good,0.3572,0.3975,0.7924,0.5733,0.3176,0.4207,0.7793,0.5718
copperhead_snake,454,4,0.6674,0.083207,0.075405,0.906,0.0555,0.0452,-0.0337,2.323,3.118,medium,good,0.3496,0.3953,0.7893,0.5845,0.2729,0.4246,0.7578,0.5801
copperhead_snake,455,0,0.5668,0.083588,0.061669,0.738,0.0555,0.0129,-0.0543,2.28,3.276,medium,good,0.3672,0.3751,0.8038,0.5666,0.3157,0.4346,0.7651,0.5718
copperhead_snake,455,1,0.5892,0.082314,0.069398,0.843,0.0684,0.0098,-0.0326,2.382,2.952,medium,good,0.3609,0.3852,0.8038,0.5711,0.2915,0.4243,0.7441,0.5776
copperhead_snake,455,2,0.7733,0.076524,0.069769,0.912,0.0284,0.0264,-0.0247,2.476,3.055,medium,good,0.3572,0.3975,0.7924,0.5733,0.3176,0.4207,0.7793,0.5718
copperhead_snake,455,3,0.6674,0.083207,0.075405,0.906,0.0555,0.0452,-0.0337,2.323,3.118,medium,good,0.3496,0.3953,0.7893,0.5845,0.2729,0.4246,0.7578,0.5801
copperhead_snake,455,4,0.7604,0.072689,0.065752,0.905,0.0182,0.0431,-0.0298,2.576,3.443,medium,good,0.3471,0.4188,0.7798,0.5868,0.3074,0.4346,0.7832,0.5728
copperhead_snake,456,0,0.5937,0.082314,0.069797,0.848,0.0683,0.0081,-0.0311,2.382,2.913,medium,good,0.3609,0.3852,0.8038,0.5711,0.2922,0.4229,0.7432,0.5776
copperhead_snake,456,1,0.7733,0.076524,0.069769,0.912,0.0284,0.0264,-0.0247,2.476,3.055,medium,good,0.3572,0.3975,0.7924,0.5733,0.3176,0.4207,0.7793,0.5718
copperhead_snake,456,2,0.6674,0.083207,0.075405,0.906,0.0555,0.0452,-0.0337,2.323,3.118,medium,good,0.3496,0.3953,0.7893,0.5845,0.2729,0.4246,0.7578,0.5801
copperhead_snake,456,3,0.7604,0.072689,0.065752,0.905,0.0182,0.0431,-0.0298,2.576,3.443,medium,good,0.3471,0.4188,0.7798,0.5868,0.3074,0.4346,0.7832,0.5728
copperhead_snake,456,4,0.7066,0.073781,0.06284,0.852,0.0164,0.049,-0.0389,2.65,3.84,medium,good,0.3389,0.4211,0.7811,0.5879,0.2988,0.4458,0.79,0.5737
copperhead_snake,457,0,0.7809,0.076524,0.070334,0.919,0.0284,0.0242,-0.0227,2.476,3.002,medium,good,0.3572,0.3975,0.7924,0.5733,0.3184,0.4187,0.7778,0.5718
copperhead_snake,457,1,0.6674,0.083207,0.075405,0.906,0.0555,0.0452,-0.0337,2.323,3.118,medium,good,0.3496,0.3953,0.7893,0.5845,0.2729,0.4246,0.7578,0.5801
copperhead_snake,457,2,0.7604,0.072689,0.065752,0.905,0.0182,0.0431,-0.0298,2.576,3.443,medium,good,0.3471,0.4188,0.7798,0.5868,0.3074,0.4346,0.7832,0.5728
copperhead_snake,457,3,0.7066,0.073781,0.06284,0.852,0.0164,0.049,-0.0389,2.65,3.84,medium,good,0.3389,0.4211,0.7811,0.5879,0.2988,0.4458,0.79,0.5737
copperhead_snake,457,4,0.7098,0.071818,0.062163,0.866,0.0156,0.0527,-0.0361,2.801,4.041,medium,good,0.3294,0.4244,0.7779,0.5845,0.2898,0.4507,0.791,0.5747
copperhead_snake,458,0,0.6723,0.083207,0.075808,0.911,0.0553,0.0432,-0.0323,2.323,3.076,medium,good,0.3496,0.3953,0.7893,0.5845,0.2739,0.4231,0.7568,0.5801
copperhead_snake,458,1,0.7604,0.072689,0.065752,0.905,0.0182,0.0431,-0.0298,2.576,3.443,medium,good,0.3471,0.4188,0.7798,0.5868,0.3074,0.4346,0.7832,0.5728
copperhead_snake,458,2,0.7066,0.073781,0.06284,0.852,0.0164,0.049,-0.0389,2.65,3.84,medium,good,0.3389,0.4211,0.7811,0.5879,0.2988,0.4458,0.79,0.5737
copperhead_snake,458,3,0.7098,0.071818,0.062163,0.866,0.0156,0.0527,-0.0361,2.801,4.041,medium,good,0.3294,0.4244,0.7779,0.5845,0.2898,0.4507,0.791,0.5747
copperhead_snake,458,4,0.6901,0.068724,0.059708,0.869,0.0198,0.0616,-0.0366,2.878,4.294,medium,good,0.3288,0.4356,0.7735,0.5901,0.2788,0.4587,0.7852,0.5767
copperhead_snake,459,0,0.7733,0.072689,0.066373,0.913,0.0185,0.0409,-0.0278,2.576,3.38,medium,good,0.3471,0.4188,0.7798,0.5868,0.3081,0.4326,0.7817,0.5728
copperhead_snake,459,1,0.7064,0.073781,0.062872,0.852,0.0165,0.0493,-0.0389,2.65,3.842,medium,good,0.3389,0.4211,0.7811,0.5879,0.2986,0.4458,0.79,0.5737
copperhead_snake,459,2,0.7098,0.071818,0.062163,0.866,0.0156,0.0527,-0.0361,2.801,4.041,medium,good,0.3294,0.4244,0.7779,0.5845,0.2898,0.4507,0.791,0.5747
copperhead_snake,459,3,0.6901,0.068724,0.059708,0.869,0.0198,0.0616,-0.0366,2.878,4.294,medium,good,0.3288,0.4356,0.7735,0.5901,0.2788,0.4587,0.7852,0.5767
copperhead_snake,459,4,0.6504,0.068998,0.054984,0.797,0.0084,0.0564,-0.0448,2.932,4.658,medium,good,0.3194,0.4423,0.7691,0.5957,0.283,0.4666,0.7891,0.5752
copperhead_snake,460,0,0.721,0.073781,0.06357,0.862,0.0167,0.0463,-0.0367,2.65,3.754,medium,good,0.3389,0.4211,0.7811,0.5879,0.2996,0.4436,0.7881,0.5737
copperhead_snake,460,1,0.7098,0.071818,0.062163,0.866,0.0156,0.0527,-0.0361,2.801,4.041,medium,good,0.3294,0.4244,0.7779,0.5845,0.2898,0.4507,0.791,0.5747
copperhead_snake,460,2,0.6901,0.068724,0.059708,0.869,0.0198,0.0616,-0.0366,2.878,4.294,medium,good,0.3288,0.4356,0.7735,0.5901,0.2788,0.4587,0.7852,0.5767
copperhead_snake,460,3,0.6504,0.068998,0.054984,0.797,0.0084,0.0564,-0.0448,2.932,4.658,medium,good,0.3194,0.4423,0.7691,0.5957,0.283,0.4666,0.7891,0.5752
copperhead_snake,460,4,0.7149,0.06742,0.060036,0.89,0.0024,0.0579,-0.032,2.95,4.23,medium,good,0.3131,0.4423,0.759,0.5935,0.2847,0.4561,0.7886,0.5752
copperhead_snake,461,0,0.7174,0.071818,0.062653,0.872,0.0157,0.0518,-0.0349,2.801,3.994,medium,good,0.3294,0.4244,0.7779,0.5845,0.2898,0.4495,0.79,0.5747
copperhead_snake,461,1,0.6901,0.068724,0.059708,0.869,0.0198,0.0616,-0.0366,2.878,4.294,medium,good,0.3288,0.4356,0.7735,0.5901,0.2788,0.4587,0.7852,0.5767
copperhead_snake,461,2,0.6504,0.068998,0.054984,0.797,0.0084,0.0564,-0.0448,2.932,4.658,medium,good,0.3194,0.4423,0.7691,0.5957,0.283,0.4666,0.7891,0.5752
copperhead_snake,461,3,0.7149,0.06742,0.060036,0.89,0.0024,0.0579,-0.032,2.95,4.23,medium,good,0.3131,0.4423,0.759,0.5935,0.2847,0.4561,0.7886,0.5752
copperhead_snake,461,4,0.8807,0.067153,0.06575,0.979,0.0163,0.0195,-0.0087,3.218,3.568,medium,good,0.2954,0.4423,0.7603,0.5868,0.2695,0.4443,0.7539,0.5801
copperhead_snake,462,0,0.6945,0.068724,0.060021,0.873,0.0199,0.0611,-0.0359,2.878,4.263,medium,good,0.3288,0.4356,0.7735,0.5901,0.2788,0.458,0.7847,0.5767
copperhead_snake,462,1,0.6504,0.068998,0.054984,0.797,0.0084,0.0564,-0.0448,2.932,4.658,medium,good,0.3194,0.4423,0.7691,0.5957,0.283,0.4666,0.7891,0.5752
copperhead_snake,462,2,0.7149,0.06742,0.060036,0.89,0.0024,0.0579,-0.032,2.95,4.23,medium,good,0.3131,0.4423,0.759,0.5935,0.2847,0.4561,0.7886,0.5752
copperhead_snake,462,3,0.8807,0.067153,0.06575,0.979,0.0163,0.0195,-0.0087,3.218,3.568,medium,good,0.2954,0.4423,0.7603,0.5868,0.2695,0.4443,0.7539,0.5801
copperhead_snake,462,4,0.7639,0.064983,0.054737,0.842,0.0286,-0.0057,-0.0206,3.316,3.84,medium,good,0.2879,0.4434,0.7521,0.5834,0.2637,0.4631,0.7222,0.5825
copperhead_snake,463,0,0.6536,0.068998,0.055178,0.8,0.0086,0.0559,-0.0443,2.932,4.633,medium,good,0.3194,0.4423,0.7691,0.5957,0.283,0.4661,0.7886,0.5752
copperhead_snake,463,1,0.7149,0.06742,0.060036,0.89,0.0024,0.0579,-0.032,2.95,4.23,medium,good,0.3131,0.4423,0.759,0.5935,0.2847,0.4561,0.7886,0.5752
copperhead_snake,463,2,0.8807,0.067153,0.06575,0.979,0.0163,0.0195,-0.0087,3.218,3.568,medium,good,0.2954,0.4423,0.7603,0.5868,0.2695,0.4443,0.7539,0.5801
copperhead_snake,463,3,0.7639,0.064983,0.054737,0.842,0.0286,-0.0057,-0.0206,3.316,3.84,medium,good,0.2879,0.4434,0.7521,0.5834,0.2637,0.4631,0.7222,0.5825
copperhead_snake,463,4,0.773,0.065188,0.063582,0.975,0.0307,0.0187,-0.0091,3.173,3.526,medium,good,0.2866,0.4378,0.7414,0.5812,0.2482,0.4521,0.7217,0.5864
copperhead_snake,464,0,0.7149,0.06742,0.060036,0.89,0.0024,0.0579,-0.032,2.95,4.23,medium,good,0.3131,0.4423,0.759,0.5935,0.2847,0.4561,0.7886,0.5752
copperhead_snake,464,1,0.8807,0.067153,0.06575,0.979,0.0163,0.0195,-0.0087,3.218,3.568,medium,good,0.2954,0.4423,0.7603,0.5868,0.2695,0.4443,0.7539,0.5801
copperhead_snake,464,2,0.7639,0.064983,0.054737,0.842,0.0286,-0.0057,-0.0206,3.316,3.84,medium,good,0.2879,0.4434,0.7521,0.5834,0.2637,0.4631,0.7222,0.5825
copperhead_snake,464,3,0.773,0.065188,0.063582,0.975,0.0307,0.0187,-0.0091,3.173,3.526,medium,good,0.2866,0.4378,0.7414,0.5812,0.2482,0.4521,0.7217,0.5864
copperhead_snake,464,4,0.8286,0.064617,0.067116,1.039,0.0209,0.0393,-0.0069,2.957,3.382,medium,good,0.2784,0.4367,0.7156,0.5845,0.2394,0.448,0.7158,0.5889
copperhead_snake,465,0,0.8807,0.067153,0.06575,0.979,0.0163,0.0195,-0.0087,3.218,3.568,medium,good,0.2954,0.4423,0.7603,0.5868,0.2695,0.4443,0.7539,0.5801
copperhead_snake,465,1,0.7639,0.064983,0.054737,0.842,0.0286,-0.0057,-0.0206,3.316,3.84,medium,good,0.2879,0.4434,0.7521,0.5834,0.2637,0.4631,0.7222,0.5825
copperhead_snake,465,2,0.7724,0.065188,0.063631,0.976,0.0308,0.0191,-0.0091,3.173,3.529,medium,good,0.2866,0.4378,0.7414,0.5812,0.2478,0.4521,0.7217,0.5864
copperhead_snake,465,3,0.8253,0.064617,0.067638,1.047,0.0215,0.0405,-0.0062,2.957,3.373,medium,good,0.2784,0.4367,0.7156,0.5845,0.2382,0.4478,0.7158,0.5894
copperhead_snake,465,4,0.844,0.054917,0.065063,1.185,0.0077,0.0563,0.006,3.311,3.582,medium,good,0.2753,0.4569,0.7017,0.5857,0.2394,0.4536,0.7222,0.5884
copperhead_snake,466,0,0.7639,0.064983,0.054737,0.842,0.0286,-0.0057,-0.0206,3.316,3.84,medium,good,0.2879,0.4434,0.7521,0.5834,0.2637,0.4631,0.7222,0.5825
copperhead_snake,466,1,0.7736,0.065188,0.063763,0.978,0.0309,0.0192,-0.0088,3.173,3.524,medium,good,0.2866,0.4378,0.7414,0.5812,0.2477,0.4519,0.7217,0.5864
copperhead_snake,466,2,0.8261,0.064617,0.067806,1.049,0.0216,0.0409,-0.006,2.957,3.37,medium,good,0.2784,0.4367,0.7156,0.5845,0.2378,0.4475,0.7158,0.5894
copperhead_snake,466,3,0.8499,0.054917,0.064611,1.177,0.0074,0.0556,0.0053,3.311,3.597,medium,good,0.2753,0.4569,0.7017,0.5857,0.2401,0.4539,0.7222,0.5879
copperhead_snake,466,4,0.7908,0.056932,0.071995,1.265,0.0072,0.0278,0.0248,3.261,2.921,medium,good,0.2658,0.4479,0.6967,0.5801,0.2455,0.4324,0.7041,0.5894
copperhead_snake,467,0,0.773,0.065188,0.063582,0.975,0.0307,0.0187,-0.0091,3.173,3.526,medium,good,0.2866,0.4378,0.7414,0.5812,0.2482,0.4521,0.7217,0.5864
copperhead_snake,467,1,0.8249,0.064617,0.06791,1.051,0.0215,0.0416,-0.006,2.957,3.375,medium,good,0.2784,0.4367,0.7156,0.5845,0.2375,0.4475,0.7163,0.5894
copperhead_snake,467,2,0.8464,0.054917,0.06488,1.181,0.0075,0.0559,0.0057,3.311,3.585,medium,good,0.2753,0.4569,0.7017,0.5857,0.2399,0.4539,0.7222,0.5884
copperhead_snake,467,3,0.7885,0.056932,0.072203,1.268,0.0075,0.0284,0.0251,3.261,2.921,medium,good,0.2658,0.4479,0.6967,0.5801,0.2449,0.4321,0.7041,0.5894
copperhead_snake,467,4,0.8628,0.056037,0.064943,1.159,0.0051,0.0247,0.0125,3.264,3.151,medium,good,0.2658,0.4446,0.6935,0.5756,0.2527,0.4434,0.7051,0.5869
copperhead_snake,468,0,0.8249,0.064617,0.06791,1.051,0.0215,0.0416,-0.006,2.957,3.375,medium,good,0.2784,0.4367,0.7156,0.5845,0.2375,0.4475,0.7163,0.5894
copperhead_snake,468,1,0.8443,0.054917,0.065047,1.184,0.0077,0.0562,0.006,3.311,3.582,medium,good,0.2753,0.4569,0.7017,0.5857,0.2395,0.4536,0.7222,0.5884
copperhead_snake,468,2,0.787,0.056932,0.072337,1.271,0.0074,0.0292,0.0251,3.261,2.926,medium,good,0.2658,0.4479,0.6967,0.5801,0.2445,0.4321,0.7046,0.5894
copperhead_snake,468,3,0.8628,0.056037,0.064943,1.159,0.0051,0.0247,0.0125,3.264,3.151,medium,good,0.2658,0.4446,0.6935,0.5756,0.2527,0.4434,0.7051,0.5869
copperhead_snake,468,4,0.7939,0.055707,0.068925,1.237,0.0135,0.0152,0.0255,3.245,2.814,medium,good,0.2646,0.4401,0.6897,0.5711,0.2451,0.4338,0.6855,0.5903
copperhead_snake,469,0,0.8515,0.054917,0.064497,1.174,0.0069,0.0548,0.0053,3.311,3.59,medium,good,0.2753,0.4569,0.7017,0.5857,0.241,0.4539,0.7222,0.5879
copperhead_snake,469,1,0.787,0.056932,0.072337,1.271,0.0074,0.0292,0.0251,3.261,2.926,medium,good,0.2658,0.4479,0.6967,0.5801,0.2445,0.4321,0.7046,0.5894
copperhead_snake,469,2,0.8628,0.056037,0.064943,1.159,0.0051,0.0247,0.0125,3.264,3.151,medium,good,0.2658,0.4446,0.6935,0.5756,0.2527,0.4434,0.7051,0.5869
copperhead_snake,469,3,0.7939,0.055707,0.068925,1.237,0.0135,0.0152,0.0255,3.245,2.814,medium,good,0.2646,0.4401,0.6897,0.5711,0.2451,0.4338,0.6855,0.5903
copperhead_snake,469,4,0.7434,0.05645,0.065987,1.169,0.0189,0.0226,0.0145,3.288,3.117,medium,good,0.2608,0.4345,0.6916,0.5655,0.2413,0.4443,0.6948,0.5898
copperhead_snake,470,0,0.7914,0.056932,0.071938,1.264,0.007,0.0274,0.0248,3.261,2.919,medium,good,0.2658,0.4479,0.6967,0.5801,0.2458,0.4324,0.7041,0.5894
copperhead_snake,470,1,0.8628,0.056037,0.064943,1.159,0.0051,0.0247,0.0125,3.264,3.151,medium,good,0.2658,0.4446,0.6935,0.5756,0.2527,0.4434,0.7051,0.5869
copperhead_snake,470,2,0.7939,0.055707,0.068925,1.237,0.0135,0.0152,0.0255,3.245,2.814,medium,good,0.2646,0.4401,0.6897,0.5711,0.2451,0.4338,0.6855,0.5903
copperhead_snake,470,3,0.7434,0.05645,0.065987,1.169,0.0189,0.0226,0.0145,3.288,3.117,medium,good,0.2608,0.4345,0.6916,0.5655,0.2413,0.4443,0.6948,0.5898
copperhead_snake,470,4,0.7356,0.055558,0.06879,1.238,0.0196,0.029,0.0207,3.293,3.032,medium,good,0.2589,0.4345,0.6866,0.5644,0.2347,0.4412,0.6914,0.5918
copperhead_snake,471,0,0.8628,0.056037,0.064943,1.159,0.0051,0.0247,0.0125,3.264,3.151,medium,good,0.2658,0.4446,0.6935,0.5756,0.2527,0.4434,0.7051,0.5869
copperhead_snake,471,1,0.7935,0.055707,0.068963,1.238,0.0136,0.0155,0.0255,3.245,2.816,medium,good,0.2646,0.4401,0.6897,0.5711,0.2449,0.4338,0.6855,0.5903
copperhead_snake,471,2,0.7434,0.05645,0.065987,1.169,0.0189,0.0226,0.0145,3.288,3.117,medium,good,0.2608,0.4345,0.6916,0.5655,0.2413,0.4443,0.6948,0.5898
copperhead_snake,471,3,0.7346,0.055558,0.068641,1.235,0.0196,0.0287,0.0205,3.293,3.035,medium,good,0.2589,0.4345,0.6866,0.5644,0.235,0.4414,0.6914,0.5918
copperhead_snake,471,4,0.8018,0.056072,0.067899,1.211,0.0121,0.0051,0.0262,3.158,2.672,medium,good,0.2545,0.4378,0.6753,0.5711,0.2426,0.4324,0.6685,0.5918
copperhead_snake,472,0,0.7939,0.055707,0.068925,1.237,0.0135,0.0152,0.0255,3.245,2.814,medium,good,0.2646,0.4401,0.6897,0.5711,0.2451,0.4338,0.6855,0.5903
copperhead_snake,472,1,0.7434,0.05645,0.065987,1.169,0.0189,0.0226,0.0145,3.288,3.117,medium,good,0.2608,0.4345,0.6916,0.5655,0.2413,0.4443,0.6948,0.5898
copperhead_snake,472,2,0.736,0.055558,0.068753,1.237,0.0195,0.0287,0.0207,3.293,3.03,medium,good,0.2589,0.4345,0.6866,0.5644,0.235,0.4412,0.6914,0.5918
copperhead_snake,472,3,0.8034,0.056072,0.067756,1.208,0.012,0.0049,0.0259,3.158,2.674,medium,good,0.2545,0.4378,0.6753,0.5711,0.2428,0.4326,0.6685,0.5918
copperhead_snake,472,4,0.8235,0.060081,0.067356,1.121,0.0176,0.0019,0.0164,3.018,2.716,medium,good,0.2564,0.4334,0.6822,0.5745,0.2407,0.4348,0.6685,0.5923
copperhead_snake,473,0,0.743,0.05645,0.066022,1.17,0.019,0.0229,0.0145,3.288,3.118,medium,good,0.2608,0.4345,0.6916,0.5655,0.2411,0.4443,0.6948,0.5898
copperhead_snake,473,1,0.7346,0.055558,0.068641,1.235,0.0196,0.0287,0.0205,3.293,3.035,medium,good,0.2589,0.4345,0.6866,0.5644,0.235,0.4414,0.6914,0.5918
copperhead_snake,473,2,0.8034,0.056072,0.067756,1.208,0.012,0.0049,0.0259,3.158,2.674,medium,good,0.2545,0.4378,0.6753,0.5711,0.2428,0.4326,0.6685,0.5918
copperhead_snake,473,3,0.8235,0.060081,0.067356,1.121,0.0176,0.0019,0.0164,3.018,2.716,medium,good,0.2564,0.4334,0.6822,0.5745,0.2407,0.4348,0.6685,0.5923
copperhead_snake,473,4,0.8131,0.055951,0.068811,1.23,0.0037,0.0254,0.0214,3.098,2.836,medium,good,0.2589,0.4434,0.6753,0.5778,0.2433,0.4351,0.6851,0.5908
copperhead_snake,474,0,0.735,0.055558,0.068605,1.235,0.0196,0.0285,0.0205,3.293,3.033,medium,good,0.2589,0.4345,0.6866,0.5644,0.2352,0.4414,0.6914,0.5918
copperhead_snake,474,1,0.8034,0.056072,0.067756,1.208,0.012,0.0049,0.0259,3.158,2.674,medium,good,0.2545,0.4378,0.6753,0.5711,0.2428,0.4326,0.6685,0.5918
copperhead_snake,474,2,0.8235,0.060081,0.067356,1.121,0.0176,0.0019,0.0164,3.018,2.716,medium,good,0.2564,0.4334,0.6822,0.5745,0.2407,0.4348,0.6685,0.5923
copperhead_snake,474,3,0.8131,0.055951,0.068811,1.23,0.0037,0.0254,0.0214,3.098,2.836,medium,good,0.2589,0.4434,0.6753,0.5778,0.2433,0.4351,0.6851,0.5908
copperhead_snake,474,4,0.8637,0.05635,0.06389,1.134,0.0071,0.004,0.0163,3.227,2.9,medium,good,0.2614,0.4457,0.6878,0.5778,0.2527,0.4399,0.6831,0.5884
copperhead_snake,475,0,0.8037,0.056072,0.067737,1.208,0.012,0.0048,0.0259,3.158,2.673,medium,good,0.2545,0.4378,0.6753,0.5711,0.2429,0.4326,0.6685,0.5918
copperhead_snake,475,1,0.8235,0.060081,0.067356,1.121,0.0176,0.0019,0.0164,3.018,2.716,medium,good,0.2564,0.4334,0.6822,0.5745,0.2407,0.4348,0.6685,0.5923
copperhead_snake,475,2,0.8131,0.055951,0.068811,1.23,0.0037,0.0254,0.0214,3.098,2.836,medium,good,0.2589,0.4434,0.6753,0.5778,0.2433,0.4351,0.6851,0.5908
copperhead_snake,475,3,0.8637,0.05635,0.06389,1.134,0.0071,0.004,0.0163,3.227,2.9,medium,good,0.2614,0.4457,0.6878,0.5778,0.2527,0.4399,0.6831,0.5884
copperhead_snake,475,4,0.8606,0.054269,0.063057,1.162,0.0032,0.01,0.0178,3.108,2.806,medium,good,0.2627,0.4468,0.6734,0.5789,0.2546,0.439,0.6753,0.5889
copperhead_snake,476,0,0.8235,0.060081,0.067356,1.121,0.0176,0.0019,0.0164,3.018,2.716,medium,good,0.2564,0.4334,0.6822,0.5745,0.2407,0.4348,0.6685,0.5923
copperhead_snake,476,1,0.8131,0.055951,0.068811,1.23,0.0037,0.0254,0.0214,3.098,2.836,medium,good,0.2589,0.4434,0.6753,0.5778,0.2433,0.4351,0.6851,0.5908
copperhead_snake,476,2,0.8637,0.05635,0.06389,1.134,0.0071,0.004,0.0163,3.227,2.9,medium,good,0.2614,0.4457,0.6878,0.5778,0.2527,0.4399,0.6831,0.5884
copperhead_snake,476,3,0.8606,0.054269,0.063057,1.162,0.0032,0.01,0.0178,3.108,2.806,medium,good,0.2627,0.4468,0.6734,0.5789,0.2546,0.439,0.6753,0.5889
copperhead_snake,476,4,0.8797,0.055678,0.06146,1.104,0.0123,0.0156,0.0086,2.983,2.913,medium,good,0.2633,0.4446,0.6708,0.5812,0.2444,0.4456,0.6675,0.5908
copperhead_snake,477,0,0.8131,0.055951,0.068811,1.23,0.0037,0.0254,0.0214,3.098,2.836,medium,good,0.2589,0.4434,0.6753,0.5778,0.2433,0.4351,0.6851,0.5908
copperhead_snake,477,1,0.8637,0.05635,0.06389,1.134,0.0071,0.004,0.0163,3.227,2.9,medium,good,0.2614,0.4457,0.6878,0.5778,0.2527,0.4399,0.6831,0.5884
copperhead_snake,477,2,0.8606,0.054269,0.063057,1.162,0.0032,0.01,0.0178,3.108,2.806,medium,good,0.2627,0.4468,0.6734,0.5789,0.2546,0.439,0.6753,0.5889
copperhead_snake,477,3,0.8789,0.055678,0.061372,1.102,0.0125,0.0149,0.0086,2.983,2.908,medium,good,0.2633,0.4446,0.6708,0.5812,0.2445,0.4456,0.667,0.5908
copperhead_snake,477,4,0.8463,0.058596,0.065812,1.123,0.0159,0.0098,0.0139,2.852,2.662,medium,good,0.2589,0.4446,0.6677,0.5879,0.2382,0.436,0.6567,0.5933
copperhead_snake,478,0,0.8637,0.05635,0.06389,1.134,0.0071,0.004,0.0163,3.227,2.9,medium,good,0.2614,0.4457,0.6878,0.5778,0.2527,0.4399,0.6831,0.5884
copperhead_snake,478,1,0.8606,0.054269,0.063057,1.162,0.0032,0.01,0.0178,3.108,2.806,medium,good,0.2627,0.4468,0.6734,0.5789,0.2546,0.439,0.6753,0.5889
copperhead_snake,478,2,0.8789,0.055678,0.061372,1.102,0.0125,0.0149,0.0086,2.983,2.908,medium,good,0.2633,0.4446,0.6708,0.5812,0.2445,0.4456,0.667,0.5908
copperhead_snake,478,3,0.8465,0.058596,0.065793,1.123,0.0159,0.0097,0.0139,2.852,2.661,medium,good,0.2589,0.4446,0.6677,0.5879,0.2383,0.436,0.6567,0.5933
copperhead_snake,478,4,0.8576,0.056507,0.065886,1.166,0.004,0.0345,0.0103,2.708,2.75,medium,good,0.2595,0.4423,0.6507,0.5868,0.2384,0.438,0.6641,0.5928
